accepted,average_reward,average_score,average_turns,episodes,invalid_move_rate,method,split,success_rate,suite,truncation_rate
False,0.18666666666666668,0.10766666666666665,5.8,5,0.2,textgrad_policy_iteration_slm,train,0.2,real_slm,0.2
False,0.22000000000000003,0.03999999999999999,6.0,5,0.4,textgrad_policy_iteration_slm,val_old,0.2,real_slm,0.2
True,0.32,0.091,5.8,5,0.6,textgrad_policy_iteration_slm,val_candidate,0.2,real_slm,0.0
True,-0.019999999999999997,-0.256,7.2,5,0.2,textgrad_policy_iteration_slm,test,0.0,real_slm,0.4
